method,epoch,unlearn_retain_sa_year_of_birth,unlearn_retain_sa_address_postcode,unlearn_retain_sa_social_insurance_number,unlearn_retain_sa_blood_type,recovery_retain_sa_flip_logit-0_year_of_birth,recovery_retain_sa_flip_logit-0_address_postcode,recovery_retain_sa_flip_logit-0_social_insurance_number,recovery_retain_sa_flip_logit-0_blood_type,unlearn_remain_sa_year_of_birth,unlearn_remain_sa_address_postcode,unlearn_remain_sa_social_insurance_number,unlearn_remain_sa_blood_type,unlearn_forget_year_of_birth,unlearn_forget_address_postcode,unlearn_forget_social_insurance_number,unlearn_forget_blood_type,recovery_forget_beam1_K10_C3_year_of_birth,recovery_forget_beam1_K10_C3_address_postcode,recovery_forget_beam1_K10_C3_social_insurance_number,recovery_forget_beam1_K10_C3_blood_type,recovery_forget_beam0_K10_C3_year_of_birth,recovery_forget_beam0_K10_C3_address_postcode,recovery_forget_beam0_K10_C3_social_insurance_number,recovery_forget_beam0_K10_C3_blood_type,recovery_forget_flip_logit-0_year_of_birth,recovery_forget_flip_logit-0_address_postcode,recovery_forget_flip_logit-0_social_insurance_number,recovery_forget_flip_logit-0_blood_type,recovery_forget_flip_logit-1_year_of_birth,recovery_forget_flip_logit-1_address_postcode,recovery_forget_flip_logit-1_social_insurance_number,recovery_forget_flip_logit-1_blood_type,recovery_forget_beam1_K10_C10_year_of_birth,recovery_forget_beam1_K10_C10_address_postcode,recovery_forget_beam1_K10_C10_social_insurance_number,recovery_forget_beam1_K10_C10_blood_type,recovery_forget_beam0_K10_C10_year_of_birth,recovery_forget_beam0_K10_C10_address_postcode,recovery_forget_beam0_K10_C10_social_insurance_number,recovery_forget_beam0_K10_C10_blood_type,recovery_forget_beam0_K10_C3_entro_year_of_birth,recovery_forget_beam0_K10_C3_entro_address_postcode,recovery_forget_beam0_K10_C3_entro_social_insurance_number,recovery_forget_beam0_K10_C3_entro_blood_type,recovery_forget_grad1_K500_C10_ce_oracle_year_of_birth,recovery_forget_grad1_K500_C10_ce_oracle_address_postcode,recovery_forget_grad1_K500_C10_ce_oracle_social_insurance_number,recovery_forget_grad1_K500_C10_ce_oracle_blood_type,recovery_forget_beam0_K500_C10_year_of_birth,recovery_forget_beam0_K500_C10_address_postcode,recovery_forget_beam0_K500_C10_social_insurance_number,recovery_forget_beam0_K500_C10_blood_type,recovery_forget_beam0_K1000_C10_year_of_birth,recovery_forget_beam0_K1000_C10_address_postcode,recovery_forget_beam0_K1000_C10_social_insurance_number,recovery_forget_beam0_K1000_C10_blood_type,recovery_forget_grad1_K500_C10_npo_oracle_year_of_birth,recovery_forget_grad1_K500_C10_npo_oracle_address_postcode,recovery_forget_grad1_K500_C10_npo_oracle_social_insurance_number,recovery_forget_grad1_K500_C10_npo_oracle_blood_type,recovery_forget_beam1_K100_C10_year_of_birth,recovery_forget_beam1_K100_C10_address_postcode,recovery_forget_beam1_K100_C10_social_insurance_number,recovery_forget_beam1_K100_C10_blood_type,recovery_forget_beam1_K10_C3_entro_year_of_birth,recovery_forget_beam1_K10_C3_entro_address_postcode,recovery_forget_beam1_K10_C3_entro_social_insurance_number,recovery_forget_beam1_K10_C3_entro_blood_type,recovery_forget_grad1_ce_oracle_year_of_birth,recovery_forget_grad1_ce_oracle_address_postcode,recovery_forget_grad1_ce_oracle_social_insurance_number,recovery_forget_grad1_ce_oracle_blood_type,recovery_forget_grad1_npo_greedy_year_of_birth,recovery_forget_grad1_npo_greedy_address_postcode,recovery_forget_grad1_npo_greedy_social_insurance_number,recovery_forget_grad1_npo_greedy_blood_type,recovery_forget_grad1_K500_C10_npo_greedy_year_of_birth,recovery_forget_grad1_K500_C10_npo_greedy_address_postcode,recovery_forget_grad1_K500_C10_npo_greedy_social_insurance_number,recovery_forget_grad1_K500_C10_npo_greedy_blood_type,recovery_forget_beam1_K1000_C10_year_of_birth,recovery_forget_beam1_K1000_C10_address_postcode,recovery_forget_beam1_K1000_C10_social_insurance_number,recovery_forget_beam1_K1000_C10_blood_type,recovery_forget_grad1_ce_greedy_year_of_birth,recovery_forget_grad1_ce_greedy_address_postcode,recovery_forget_grad1_ce_greedy_social_insurance_number,recovery_forget_grad1_ce_greedy_blood_type,recovery_forget_beam0_K100_C10_year_of_birth,recovery_forget_beam0_K100_C10_address_postcode,recovery_forget_beam0_K100_C10_social_insurance_number,recovery_forget_beam0_K100_C10_blood_type,recovery_forget_grad1_npo_oracle_year_of_birth,recovery_forget_grad1_npo_oracle_address_postcode,recovery_forget_grad1_npo_oracle_social_insurance_number,recovery_forget_grad1_npo_oracle_blood_type,recovery_forget_beam1_K500_C10_year_of_birth,recovery_forget_beam1_K500_C10_address_postcode,recovery_forget_beam1_K500_C10_social_insurance_number,recovery_forget_beam1_K500_C10_blood_type,recovery_forget_grad1_K500_C10_ce_greedy_year_of_birth,recovery_forget_grad1_K500_C10_ce_greedy_address_postcode,recovery_forget_grad1_K500_C10_ce_greedy_social_insurance_number,recovery_forget_grad1_K500_C10_ce_greedy_blood_type,recovery_forget_beam1_K100_C10_entro_year_of_birth,recovery_forget_beam1_K100_C10_entro_address_postcode,recovery_forget_beam1_K100_C10_entro_social_insurance_number,recovery_forget_beam1_K100_C10_entro_blood_type,recovery_forget_grad1_oracle_year_of_birth,recovery_forget_grad1_oracle_address_postcode,recovery_forget_grad1_oracle_social_insurance_number,recovery_forget_grad1_oracle_blood_type,recovery_forget_grad0_oracle_year_of_birth,recovery_forget_grad0_oracle_address_postcode,recovery_forget_grad0_oracle_social_insurance_number,recovery_forget_grad0_oracle_blood_type,recovery_forget_beam1_K1000_C10_entro_year_of_birth,recovery_forget_beam1_K1000_C10_entro_address_postcode,recovery_forget_beam1_K1000_C10_entro_social_insurance_number,recovery_forget_beam1_K1000_C10_entro_blood_type,recovery_retain_sa_flip0_year_of_birth,recovery_retain_sa_flip0_address_postcode,recovery_retain_sa_flip0_social_insurance_number,recovery_retain_sa_flip0_blood_type,recovery_forget_flip0_year_of_birth,recovery_forget_flip0_address_postcode,recovery_forget_flip0_social_insurance_number,recovery_forget_flip0_blood_type,recovery_forget_flip1_year_of_birth,recovery_forget_flip1_address_postcode,recovery_forget_flip1_social_insurance_number,recovery_forget_flip1_blood_type
grad_ascent,18,0,0,7.888888888888889,0,0.0,0.0,7.888888888888889,0.0,6898.24,5.78,0,1.0,0,0,9.0,0,0,0,6.0,0,0,0,8.0,0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,24,0,0,7.888888888888889,0,0.0,0.0,7.888888888888889,0.0,6898.24,5.78,0,1.0,0,0,9.0,0,0,0,6.0,0,0,0,8.0,0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,20,0,0,7.888888888888889,0,0.0,0.0,7.888888888888889,0.0,6898.24,5.78,0,1.0,0,0,9.0,0,0,0,6.0,0,0,0,8.0,0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,10,0,0,7.888888888888889,0,0.0,0.0,7.888888888888889,0.0,6898.24,5.78,0,1.0,0,0,9.0,0,0,0,6.0,0,0,0,8.5,0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,22,0,0,7.888888888888889,0,0.0,0.0,7.888888888888889,0.0,6898.24,5.78,0,1.0,0,0,9.0,0,0,0,6.0,0,0,0,8.0,0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,16,0,0,7.888888888888889,0,0.0,0.0,7.888888888888889,0.0,6898.24,5.78,0,1.0,0,0,9.0,0,0,0,6.0,0,0,0,8.0,0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,4,0,0,6.598484848484849,0,0.0,0.0,6.295454545454546,0.0,1209.27,3.205,0,0.5025,0,0,8.75,0,0,0,5.75,0,0,0,7.25,0,0.0,0.0,8.75,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,12,0,0,7.888888888888889,0,0.0,0.0,7.888888888888889,0.0,6898.24,5.78,0,1.0,0,0,9.0,0,0,0,6.0,0,0,0,8.0,0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,14,0,0,7.888888888888889,0,0.0,0.0,7.888888888888889,0.0,6898.24,5.78,0,1.0,0,0,9.0,0,0,0,7.0,0,0,0,8.0,0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,8,0,0,7.888888888888889,0,0.0,0.0,7.888888888888889,0.0,6898.24,5.78,0,1.0,0,0,9.0,0,0,0,6.0,0,0,0,9.0,0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,2,0,0,0.5126262626262627,0,0.0,0.0,0.47474747474747475,0.0,0.2825,0.1475,0,0.0325,0,0,8.0,0,0,0,7.0,0,0,0,7.0,0,0.0,0.0,8.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grad_ascent,6,0,0,7.888888888888889,0,0.0,0.0,7.888888888888889,0.0,6898.24,5.78,0,1.0,0,0,9.0,0,0,0,6.0,0,0,0,9.0,0,0.0,0.0,9.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
